id	project	name	bps	sequences	biome	feature	material	sequencing_type	sequencing_method	avg_seq_length
4541256.3	AG Migrane Stool	1745	3834186	25473	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.520
4541257.3	AG Migrane Stool	1856	3773935	25063	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.578
4541258.3	AG Migrane Stool	1907	6061744	40144	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541259.3	AG Migrane Stool	1919	7759127	51386	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541260.3	AG Migrane Stool	1948	5959229	39600	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.486
4541261.3	AG Migrane Stool	1961	3772478	25141	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.053
4541262.3	AG Migrane Stool	2027	7506512	49712	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541263.3	AG Migrane Stool	2042	3675350	24411	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.561
4541264.3	AG Migrane Stool	2043	6828293	45221	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541265.3	AG Migrane Stool	2056	3389333	22787	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	148.740
4541266.3	AG Migrane Stool	2067	4546507	30188	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.606
4541267.3	AG Migrane Stool	2132	5178442	34295	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541268.3	AG Migrane Stool	2173	7067195	46934	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.577
4541269.3	AG Migrane Stool	2199	3257706	21670	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.333
4541270.3	AG Migrane Stool	2261	4455498	29589	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.580
4541271.3	AG Migrane Stool	2262	2530609	16810	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.542
4541272.3	AG Migrane Stool	2273	3257661	21663	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.379
4541273.3	AG Migrane Stool	2346	4492619	29753	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541274.3	AG Migrane Stool	2347	5023240	33267	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541275.3	AG Migrane Stool	2384	4854250	32148	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541276.3	AG Migrane Stool	2414	6992251	46307	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541277.3	AG Migrane Stool	2564	4228637	28077	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.609
4541278.3	AG Migrane Stool	2683	3043247	20197	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.678
4541279.3	AG Migrane Stool	2736	2643763	17568	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.487
4541280.3	AG Migrane Stool	2773	4562012	30348	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.323
4541281.3	AG Migrane Stool	2805	3104743	20694	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.031
4541282.3	AG Migrane Stool	2859	4634501	30785	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.544
4541283.3	AG Migrane Stool	2865	4715882	31292	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.706
4541284.3	AG Migrane Stool	2885	5170457	34321	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.650
4541285.3	AG Migrane Stool	2996	6504535	43077	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541286.3	AG Migrane Stool	3193	4486882	29715	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541287.3	AG Migrane Stool	3281	3697585	24611	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.241
4541288.3	AG Migrane Stool	3364	4481963	29759	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.609
4541289.3	AG Migrane Stool	3365	3237927	21501	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.594
4541290.3	AG Migrane Stool	3438	5463400	36182	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541291.3	AG Migrane Stool	3508	3976414	26398	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.633
4541292.3	AG Migrane Stool	3703	3251800	21598	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.560
4541293.3	AG Migrane Stool	3810	6701682	44382	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541294.3	AG Migrane Stool	4040	2660860	17661	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.663
4541295.3	AG Migrane Stool	4139	2801847	18593	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.694
4541296.3	AG Migrane Stool	4265	3237807	21503	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.575
4541297.3	AG Migrane Stool	4266	1958537	13012	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.518
4541298.3	AG Migrane Stool	4603	6471407	42857	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541299.3	AG Migrane Stool	4641	5574583	36918	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.999
4541300.3	AG Migrane Stool	4667	5498112	36412	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541301.3	AG Migrane Stool	4680	2646617	17604	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.342
4541302.3	AG Migrane Stool	4858	6782226	44916	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541303.3	AG Migrane Stool	4872	7215725	47787	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541304.3	AG Migrane Stool	4881	6992068	46306	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541305.3	AG Migrane Stool	4890	6326240	41896	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.999
4541306.3	AG Migrane Stool	4915	6179261	40923	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541307.3	AG Migrane Stool	5163	6169042	40855	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541308.3	AG Migrane Stool	5293	5872753	38893	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541309.3	AG Migrane Stool	5638	4742306	31406	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541310.3	AG Migrane Stool	5655	4880380	32321	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541311.3	AG Migrane Stool	5884	6261519	41468	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.996
4541312.3	AG Migrane Stool	5889	7235316	47916	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541313.3	AG Migrane Stool	5954	6609172	43770	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541314.3	AG Migrane Stool	6673	6212593	41143	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	151.000
4541490.3	Commercial Turkey bacteria succession	F11	3138601	20000	cropland biome	farm	feces	Amplicon	illumina	156.930
4541491.3	Commercial Turkey bacteria succession	F110	3101504	19990	cropland biome	farm	feces	Amplicon	illumina	155.153
4541492.3	Commercial Turkey bacteria succession	F111	2946548	19994	cropland biome	farm	feces	Amplicon	illumina	147.372
4541493.3	Commercial Turkey bacteria succession	F112	3019269	19997	cropland biome	farm	feces	Amplicon	illumina	150.986
4541494.3	Commercial Turkey bacteria succession	F113	3082634	19999	cropland biome	farm	feces	Amplicon	illumina	154.139
4541495.3	Commercial Turkey bacteria succession	F114	2927650	20000	cropland biome	farm	feces	Amplicon	illumina	146.382
4541496.3	Commercial Turkey bacteria succession	F115	3028052	19999	cropland biome	farm	feces	Amplicon	illumina	151.410
4541497.3	Commercial Turkey bacteria succession	F12	3198705	20000	cropland biome	farm	feces	Amplicon	illumina	159.935
4541498.3	Commercial Turkey bacteria succession	F13	3075289	19996	cropland biome	farm	feces	Amplicon	illumina	153.795
4541499.3	Commercial Turkey bacteria succession	F14	3190727	19999	cropland biome	farm	feces	Amplicon	illumina	159.544
4541500.3	Commercial Turkey bacteria succession	F15	3189094	19999	cropland biome	farm	feces	Amplicon	illumina	159.463
4541501.3	Commercial Turkey bacteria succession	F16	3109743	19997	cropland biome	farm	feces	Amplicon	illumina	155.510
4541502.3	Commercial Turkey bacteria succession	F17	3177623	20000	cropland biome	farm	feces	Amplicon	illumina	158.881
4541503.3	Commercial Turkey bacteria succession	F18	3182228	19997	cropland biome	farm	feces	Amplicon	illumina	159.135
4541504.3	Commercial Turkey bacteria succession	F19	3165512	19999	cropland biome	farm	feces	Amplicon	illumina	158.284
4541505.3	Commercial Turkey bacteria succession	F21	3198420	20000	cropland biome	farm	feces	Amplicon	illumina	159.921
4541506.3	Commercial Turkey bacteria succession	F210	3172006	19991	cropland biome	farm	feces	Amplicon	illumina	158.672
4541507.3	Commercial Turkey bacteria succession	F22	3189295	20000	cropland biome	farm	feces	Amplicon	illumina	159.465
4541508.3	Commercial Turkey bacteria succession	F23	3173021	19999	cropland biome	farm	feces	Amplicon	illumina	158.659
4541509.3	Commercial Turkey bacteria succession	F24	3197449	19999	cropland biome	farm	feces	Amplicon	illumina	159.880
4541510.3	Commercial Turkey bacteria succession	F25	3120084	19997	cropland biome	farm	feces	Amplicon	illumina	156.028
4541511.3	Commercial Turkey bacteria succession	F26	3198301	19998	cropland biome	farm	feces	Amplicon	illumina	159.931
4541512.3	Commercial Turkey bacteria succession	F27	3197254	19997	cropland biome	farm	feces	Amplicon	illumina	159.887
4541513.3	Commercial Turkey bacteria succession	F28	3198550	19999	cropland biome	farm	feces	Amplicon	illumina	159.935
4541514.3	Commercial Turkey bacteria succession	F29	3191027	19997	cropland biome	farm	feces	Amplicon	illumina	159.575
4541515.3	Commercial Turkey bacteria succession	F31	3196714	19999	cropland biome	farm	feces	Amplicon	illumina	159.844
4541516.3	Commercial Turkey bacteria succession	F310	3068804	19995	cropland biome	farm	feces	Amplicon	illumina	153.479
4541517.3	Commercial Turkey bacteria succession	F32	3106591	19997	cropland biome	farm	feces	Amplicon	illumina	155.353
4541518.3	Commercial Turkey bacteria succession	F33	3196802	20000	cropland biome	farm	feces	Amplicon	illumina	159.840
4541519.3	Commercial Turkey bacteria succession	F34	3173889	19998	cropland biome	farm	feces	Amplicon	illumina	158.710
4541520.3	Commercial Turkey bacteria succession	F35	3194195	19997	cropland biome	farm	feces	Amplicon	illumina	159.734
4541521.3	Commercial Turkey bacteria succession	F36	3187899	20000	cropland biome	farm	feces	Amplicon	illumina	159.395
4541522.3	Commercial Turkey bacteria succession	F37	3130018	19996	cropland biome	farm	feces	Amplicon	illumina	156.532
4541523.3	Commercial Turkey bacteria succession	F38	3179868	20000	cropland biome	farm	feces	Amplicon	illumina	158.993
4541524.3	Commercial Turkey bacteria succession	F39	2876037	19968	cropland biome	farm	feces	Amplicon	illumina	144.032
4541525.3	Commercial Turkey bacteria succession	F41	3196022	19999	cropland biome	farm	feces	Amplicon	illumina	159.809
4541526.3	Commercial Turkey bacteria succession	F410	2789148	19995	cropland biome	farm	feces	Amplicon	illumina	139.492
4541527.3	Commercial Turkey bacteria succession	F42	2739990	19990	cropland biome	farm	feces	Amplicon	illumina	137.068
4541528.3	Commercial Turkey bacteria succession	F43	3182920	19996	cropland biome	farm	feces	Amplicon	illumina	159.178
4541529.3	Commercial Turkey bacteria succession	F44	3166285	19997	cropland biome	farm	feces	Amplicon	illumina	158.338
4541530.3	Commercial Turkey bacteria succession	F45	2921094	19999	cropland biome	farm	feces	Amplicon	illumina	146.062
4541531.3	Commercial Turkey bacteria succession	F46	3162179	19996	cropland biome	farm	feces	Amplicon	illumina	158.141
4541532.3	Commercial Turkey bacteria succession	F47	3064808	20000	cropland biome	farm	feces	Amplicon	illumina	153.240
4541533.3	Commercial Turkey bacteria succession	F48	3192813	19998	cropland biome	farm	feces	Amplicon	illumina	159.657
4541534.3	Commercial Turkey bacteria succession	F49	3097461	20000	cropland biome	farm	feces	Amplicon	illumina	154.873
4541535.3	Commercial Turkey bacteria succession	F51	3189159	19995	cropland biome	farm	feces	Amplicon	illumina	159.498
4541536.3	Commercial Turkey bacteria succession	F510	3164652	19994	cropland biome	farm	feces	Amplicon	illumina	158.280
4541537.3	Commercial Turkey bacteria succession	F52	2767767	19979	cropland biome	farm	feces	Amplicon	illumina	138.534
4541538.3	Commercial Turkey bacteria succession	F53	3176928	19999	cropland biome	farm	feces	Amplicon	illumina	158.854
4541539.3	Commercial Turkey bacteria succession	F54	3019865	19984	cropland biome	farm	feces	Amplicon	illumina	151.114
4541540.3	Commercial Turkey bacteria succession	F55	3189524	19999	cropland biome	farm	feces	Amplicon	illumina	159.484
4541541.3	Commercial Turkey bacteria succession	F56	3192626	19993	cropland biome	farm	feces	Amplicon	illumina	159.687
4541542.3	Commercial Turkey bacteria succession	F57	3170358	19992	cropland biome	farm	feces	Amplicon	illumina	158.581
4541543.3	Commercial Turkey bacteria succession	F58	3193193	19995	cropland biome	farm	feces	Amplicon	illumina	159.700
4541544.3	Commercial Turkey bacteria succession	F59	3147294	19991	cropland biome	farm	feces	Amplicon	illumina	157.436
4541545.3	Commercial Turkey bacteria succession	F61	3193069	19998	cropland biome	farm	feces	Amplicon	illumina	159.669
4541546.3	Commercial Turkey bacteria succession	F62	2898508	19980	cropland biome	farm	feces	Amplicon	illumina	145.070
4541547.3	Commercial Turkey bacteria succession	F63	2952606	19986	cropland biome	farm	feces	Amplicon	illumina	147.734
4541548.3	Commercial Turkey bacteria succession	F64	3109850	19996	cropland biome	farm	feces	Amplicon	illumina	155.524
4541549.3	Commercial Turkey bacteria succession	F65	2757321	19983	cropland biome	farm	feces	Amplicon	illumina	137.983
